turn,text,response,predict_domain,target_domain,predict_intent,target_intent,predict_faq,target_faq,predict_entities,target_entities,predict_action,target_action,domain_correct,intent_correct,entities_correct,faq_correct,action_correct
0,gửi mình thông tin về nơi làm việc của \fresher devops với,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rec_ask_working_place,"level_position(fresher), position(devops)",unknown,None,unknown,Correct,Correct,Wrong,Wrong,Correct
0,mình làm ở đâu sau khi pass pvan,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rec_ask_working_place,position(pa),unknown,None,unknown,Correct,Correct,Wrong,Wrong,Correct
0,nơi làm việc của 1 game graphic designer,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rec_ask_working_place,"position(graphic designer), position(graphic), product(ga)",unknown,None,unknown,Correct,Correct,Wrong,Wrong,Correct
0,gửi mình chỗ làm việc của 1 svtt nlp research với,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rec_ask_working_place,"level_position(svtt), position(nlp research)",unknown,None,unknown,Correct,Correct,Wrong,Wrong,Correct
0,cho mình xin thông tin về công ty ạ,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_overview,,unknown,None,/utter_company_ask_overview {},Correct,Correct,Wrong,Wrong,Wrong
0,cho xin thông tin của ftech với,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_overview,work_unit(ftech),unknown,None,/utter_company_ask_overview {},Correct,Correct,Wrong,Wrong,Wrong
0,giới thiệu về công ty của bạn đi,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_overview,,unknown,None,/utter_company_ask_overview {},Correct,Correct,Wrong,Wrong,Wrong
0,mình muốn biết về tổng quan của công ty,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_overview,,unknown,None,/utter_company_ask_overview {},Correct,Correct,Wrong,Wrong,Wrong
0,giới thiệu sơ lược về công ty ftech đi nào,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_overview,work_unit(ftech),unknown,None,/utter_company_ask_overview {},Correct,Correct,Wrong,Wrong,Wrong
0,công ty được thành lập vào khi nào đấy,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_founding,,unknown,None,/utter_company_ask_founding {},Correct,Correct,Wrong,Wrong,Wrong
0,ftech chính thức bắt đầu đi vào hoạt động là ngày nào nhỉ,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_founding,work_unit(ftech),unknown,None,/utter_company_ask_founding {},Correct,Correct,Wrong,Wrong,Wrong
0,cho xin ngày thành lập công ty,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_founding,,unknown,None,/utter_company_ask_founding {},Correct,Correct,Wrong,Wrong,Wrong
0,ftech là công ty mới đúng không nhỉ,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_founding,work_unit(ftech),unknown,None,/utter_company_ask_founding {},Correct,Correct,Wrong,Wrong,Wrong
0,công ty thành lập được 4 năm chưa,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_founding,,unknown,None,/utter_company_ask_founding {},Correct,Correct,Wrong,Wrong,Wrong
0,tên đầy đủ của công ty là gì nhỉ,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_name,,unknown,None,/utter_company_ask_name {},Correct,Correct,Wrong,Wrong,Wrong
0,công ty mình có tên tiếng anh không,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_name,,unknown,None,/utter_company_ask_name {},Correct,Correct,Wrong,Wrong,Wrong
0,tên chính thức của công ty là ftech à,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_name,work_unit(ftech),unknown,None,/utter_company_ask_name {},Correct,Correct,Wrong,Wrong,Wrong
0,vì sao tên công ty là ftech thế,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_name,work_unit(ftech),unknown,None,/utter_company_ask_name {},Correct,Correct,Wrong,Wrong,Wrong
0,công ty có tên viết tắt không nhỉ,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_name,,unknown,None,/utter_company_ask_name {},Correct,Correct,Wrong,Wrong,Wrong
0,tên công ty là gì vậy bot,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_name,,unknown,None,/utter_company_ask_name {},Correct,Correct,Wrong,Wrong,Wrong
0,công nghệ gia đình là tên của công ty à,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_name,work_unit(công nghệ gia đình),unknown,None,/utter_company_ask_name {},Correct,Correct,Wrong,Wrong,Wrong
0,ftech có hợp tác với công ty nào chưa,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_partner,work_unit(ftech),unknown,None,/utter_company_ask_partner {},Correct,Correct,Wrong,Wrong,Wrong
0,công ty làm sản phẩm cho những ai rồi,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_partner,,unknown,None,/utter_company_ask_partner {},Correct,Correct,Wrong,Wrong,Wrong
0,công ty ftech có tiến hành liên kết với công ty nào khác không,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_partner,work_unit(ftech),unknown,None,/utter_company_ask_partner {},Correct,Correct,Wrong,Wrong,Wrong
0,đối tác của công ty gồm những ai,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_partner,,unknown,None,/utter_company_ask_partner {},Correct,Correct,Wrong,Wrong,Wrong
0,ftech có hợp tác với vtv không,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_partner,work_unit(ftech),unknown,None,/utter_company_ask_partner {},Correct,Correct,Wrong,Wrong,Wrong
0,công ty mình đang làm dự án với công ty nào đó,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_partner,,unknown,None,/utter_company_ask_partner {},Correct,Correct,Wrong,Wrong,Wrong
0,có công ty nào liên kết với ftech không,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_partner,work_unit(ftech),unknown,None,/utter_company_ask_partner {},Correct,Correct,Wrong,Wrong,Wrong
0,ftech có slogan không,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_slogan,"product(ga), work_unit(ftech)",unknown,None,/utter_company_ask_slogan {},Correct,Correct,Wrong,Wrong,Wrong
0,slogan ftech là gì,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_slogan,"product(ga), work_unit(ftech)",unknown,None,/utter_company_ask_slogan {},Correct,Correct,Wrong,Wrong,Wrong
0,khẩu hiệu của ftech là gì,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_slogan,work_unit(ftech),unknown,None,/utter_company_ask_slogan {},Correct,Correct,Wrong,Wrong,Wrong
0,ftech có mấy slogan,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_slogan,"product(ga), work_unit(ftech)",unknown,None,/utter_company_ask_slogan {},Correct,Correct,Wrong,Wrong,Wrong
0,công ty có slogan hay chứ,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_slogan,product(ga),unknown,None,/utter_company_ask_slogan {},Correct,Correct,Wrong,Wrong,Wrong
0,thông điệp truyền tải của \ftech là gì,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_slogan,work_unit(\ftech),unknown,None,/utter_company_ask_slogan {},Correct,Correct,Wrong,Wrong,Wrong
0,mình muốn biết slogan của ftech,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_slogan,"product(ga), work_unit(ftech)",unknown,None,/utter_company_ask_slogan {},Correct,Correct,Wrong,Wrong,Wrong
0,cho mình xin slogan của cty đi,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_slogan,product(ga),unknown,None,/utter_company_ask_slogan {},Correct,Correct,Wrong,Wrong,Wrong
0,slogan của ftech là touch your future đúng ko,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_slogan,"product(ga), work_unit(ftech)",unknown,None,/utter_company_ask_slogan {},Correct,Correct,Wrong,Wrong,Wrong
0,no pain no gain là slogan của ftech hả,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_slogan,"position(pa), product(ga), product(ga), work_unit(ftech)",unknown,None,/utter_company_ask_slogan {},Correct,Correct,Wrong,Wrong,Wrong
0,ftech có khẩu hiệu như nào,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_slogan,work_unit(ftech),unknown,None,/utter_company_ask_slogan {},Correct,Correct,Wrong,Wrong,Wrong
0,cho biết slogan của cty mình,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_slogan,product(ga),unknown,None,/utter_company_ask_slogan {},Correct,Correct,Wrong,Wrong,Wrong
0,tầm nhìn của ftech là gì,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_vision_and_mission,work_unit(ftech),unknown,None,/utter_company_ask_vision_and_mission {},Correct,Correct,Wrong,Wrong,Wrong
0,mục tiêu tương lai ftech ra sao,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_vision_and_mission,work_unit(ftech),unknown,None,/utter_company_ask_vision_and_mission {},Correct,Correct,Wrong,Wrong,Wrong
0,định hướng tương lai của ftech là gì,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_vision_and_mission,work_unit(ftech),unknown,None,/utter_company_ask_vision_and_mission {},Correct,Correct,Wrong,Wrong,Wrong
0,sứ mệnh ftech là gì,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_vision_and_mission,work_unit(ftech),unknown,None,/utter_company_ask_vision_and_mission {},Correct,Correct,Wrong,Wrong,Wrong
0,mục tiêu đề ra của ftech là làm gì,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_vision_and_mission,work_unit(ftech),unknown,None,/utter_company_ask_vision_and_mission {},Correct,Correct,Wrong,Wrong,Wrong
0,ftech có dự định phát triển thế nào,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_vision_and_mission,work_unit(ftech),unknown,None,/utter_company_ask_vision_and_mission {},Correct,Correct,Wrong,Wrong,Wrong
0,tương lai của ftech sẽ như thế nào,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_vision_and_mission,work_unit(ftech),unknown,None,/utter_company_ask_vision_and_mission {},Correct,Correct,Wrong,Wrong,Wrong
0,công ty mong muốn đạt được điều gì trong tương lai xa,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_vision_and_mission,,unknown,None,/utter_company_ask_vision_and_mission {},Correct,Correct,Wrong,Wrong,Wrong
0,định hướng phát triển của ftech ntn,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_vision_and_mission,work_unit(ftech),unknown,None,/utter_company_ask_vision_and_mission {},Correct,Correct,Wrong,Wrong,Wrong
0,tầm nhìn của ftech đối với ngành ai là gì,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_vision_and_mission,work_unit(ftech),unknown,None,/utter_company_ask_vision_and_mission {},Correct,Correct,Wrong,Wrong,Wrong
0,ftech có tầm nhìn và sứ mệnh ra sao,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_vision_and_mission,work_unit(ftech),unknown,None,/utter_company_ask_vision_and_mission {},Correct,Correct,Wrong,Wrong,Wrong
0,"trong 15 năm tới, công ty nghĩ mình sẽ đi đến đâu?",,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_vision_and_mission,,unknown,None,/utter_company_ask_vision_and_mission {},Correct,Correct,Wrong,Wrong,Wrong
0,giá trị cốt lõi của công ty là gì,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_core_values,,unknown,None,/utter_company_ask_core_values {},Correct,Correct,Wrong,Wrong,Wrong
0,ftech có văn hóa công ty không,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_core_values,work_unit(ftech),unknown,None,/utter_company_ask_core_values {},Correct,Correct,Wrong,Wrong,Wrong
0,văn hóa công ty là gì,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_core_values,,unknown,None,/utter_company_ask_core_values {},Correct,Correct,Wrong,Wrong,Wrong
0,cho mình xin văn hóa cty ftech,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_core_values,work_unit(ftech),unknown,None,/utter_company_ask_core_values {},Correct,Correct,Wrong,Wrong,Wrong
0,ftech có văn hóa xí nghiệp không,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_core_values,work_unit(ftech),unknown,None,/utter_company_ask_core_values {},Correct,Correct,Wrong,Wrong,Wrong
0,cty có văn hóa làm việc chứ,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_core_values,,unknown,None,/utter_company_ask_core_values {},Correct,Correct,Wrong,Wrong,Wrong
0,công ty có đề ra giá trị cốt lõi không,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_core_values,,unknown,None,/utter_company_ask_core_values {},Correct,Correct,Wrong,Wrong,Wrong
0,giá trị cốt lõi của công ty có những gì,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_core_values,,unknown,None,/utter_company_ask_core_values {},Correct,Correct,Wrong,Wrong,Wrong
0,văn hóa danh nghiệp ở ftech,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_core_values,position(da),unknown,None,/utter_company_ask_core_values {},Correct,Correct,Wrong,Wrong,Wrong
0,cty tạo ra những giá trị cốt lõi nào,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_core_values,,unknown,None,/utter_company_ask_core_values {},Correct,Correct,Wrong,Wrong,Wrong
0,những giá trị cốt lõi ftech mang lại,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_core_values,work_unit(ftech),unknown,None,/utter_company_ask_core_values {},Correct,Correct,Wrong,Wrong,Wrong
0,văn hóa cốt lõi của công ty mình,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_core_values,,unknown,None,/utter_company_ask_core_values {},Correct,Correct,Wrong,Wrong,Wrong
0,ftech kinh doanh những gì,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_field,work_unit(ftech),unknown,None,/utter_company_ask_field {},Correct,Correct,Wrong,Wrong,Wrong
0,ftech hoạt động trong ngành nào,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_field,work_unit(ftech),unknown,None,/utter_company_ask_field {},Correct,Correct,Wrong,Wrong,Wrong
0,ftech làm về mảng công nghệ không,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_field,work_unit(ftech),unknown,None,/utter_company_ask_field {},Correct,Correct,Wrong,Wrong,Wrong
0,ftech có làm game ko,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_field,"product(ga), work_unit(ftech)",unknown,None,/utter_company_ask_field {},Correct,Correct,Wrong,Wrong,Wrong
0,ftech đang làm về giáo dục hả,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_field,work_unit(ftech),unknown,None,/utter_company_ask_field {},Correct,Correct,Wrong,Wrong,Wrong
0,lĩnh vực ftech muốn tập trung nhất là gì?,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_field,work_unit(ftech),unknown,None,/utter_company_ask_field {},Correct,Correct,Wrong,Wrong,Wrong
0,ftech có nghiên cứu trí tuệ nhân tạo ko,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_field,work_unit(ftech),unknown,None,/utter_company_ask_field {},Correct,Correct,Wrong,Wrong,Wrong
0,ftech là công ty công nghệ à,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_field,work_unit(ftech),unknown,None,/utter_company_ask_field {},Correct,Correct,Wrong,Wrong,Wrong
0,những lĩnh vực mà cty đang hoạt động,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_field,,unknown,None,/utter_company_ask_field {},Correct,Correct,Wrong,Wrong,Wrong
0,an toàn an ninh mạng công ty có tham gia ko,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_field,,unknown,None,/utter_company_ask_field {},Correct,Correct,Wrong,Wrong,Wrong
0,cty mình làm sản phẩm về những lĩnh vực nào,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_field,,unknown,None,/utter_company_ask_field {},Correct,Correct,Wrong,Wrong,Wrong
0,mảng hoạt động chính của cty là gì,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_field,,unknown,None,/utter_company_ask_field {},Correct,Correct,Wrong,Wrong,Wrong
0,môi trường làm việc ở ftech ra sao,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_working_space,,unknown,None,/utter_company_ask_working_space {},Correct,Correct,Wrong,Wrong,Wrong
0,không gian làm việc của ftech hòa đồng chứ,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_working_space,,unknown,None,/utter_company_ask_working_space {},Correct,Correct,Wrong,Wrong,Wrong
0,môi trường giao tiếp ở đà nẵng thoải mái chứ,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_working_space,location(đà nẵng),unknown,None,/utter_company_ask_working_space {},Correct,Correct,Wrong,Wrong,Wrong
0,làm việc ở đà nẵng có stress ko,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_working_space,location(đà nẵng),unknown,None,/utter_company_ask_working_space {},Correct,Correct,Wrong,Wrong,Wrong
0,ở ftech có áp lực ko,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_working_space,work_unit(ftech),unknown,None,/utter_company_ask_working_space {},Correct,Correct,Wrong,Wrong,Wrong
0,đồng nghiệp có thân thiện không,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_working_space,,unknown,None,/utter_company_ask_working_space {},Correct,Correct,Wrong,Wrong,Wrong
0,mọi người ở ftech thế nào,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_working_space,work_unit(ftech),unknown,None,/utter_company_ask_working_space {},Correct,Correct,Wrong,Wrong,Wrong
0,không khí team work ở ftech ra sao,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_working_space,work_unit(ftech),unknown,None,/utter_company_ask_working_space {},Correct,Correct,Wrong,Wrong,Wrong
0,làm việc ở hcm nghe nói nhàn hả,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_working_space,location(hcm),unknown,None,/utter_company_ask_working_space {},Correct,Correct,Wrong,Wrong,Wrong
0,làm việc ở văn phòng hà nội cực ko vậy,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_working_space,location(hà nội cực),unknown,None,/utter_company_ask_working_space {},Correct,Correct,Wrong,Wrong,Wrong
0,công ty có áp lực deadline suất ngày ư,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_working_space,position(de),unknown,None,/utter_company_ask_working_space {},Correct,Correct,Wrong,Wrong,Wrong
0,sếp ở ftech hòa đồng với nhân viên chứ,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_working_space,"location(hòa đồng), work_unit(ftech)",unknown,None,/utter_company_ask_working_space {},Correct,Correct,Wrong,Wrong,Wrong
0,ftech là công ty của việt nam hay công ty nước ngoài,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_origin,work_unit(ftech),unknown,None,/utter_company_ask_origin {},Correct,Correct,Wrong,Wrong,Wrong
0,ftech là công ty vốn nước ngoài à,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_origin,work_unit(ftech),unknown,None,/utter_company_ask_origin {},Correct,Correct,Wrong,Wrong,Wrong
0,ftech là công ty đầu tư nước ngoài phải không,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_origin,work_unit(ftech),unknown,None,/utter_company_ask_origin {},Correct,Correct,Wrong,Wrong,Wrong
0,ai bỏ vốn ftech thế,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_origin,work_unit(ftech),unknown,None,/utter_company_ask_origin {},Correct,Correct,Wrong,Wrong,Wrong
0,cty thuộc vốn sử hữu trong nước à,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_origin,,unknown,None,/utter_company_ask_origin {},Correct,Correct,Wrong,Wrong,Wrong
0,cty ftech là cty của người việt hết hả,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_origin,work_unit(ftech),unknown,None,/utter_company_ask_origin {},Correct,Correct,Wrong,Wrong,Wrong
0,cty mình là vốn cổ phần hóa nước ngoài hả,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_origin,,unknown,None,/utter_company_ask_origin {},Correct,Correct,Wrong,Wrong,Wrong
0,nguồn gốc của ftech là của nước ngoài ư,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_origin,work_unit(ftech),unknown,None,/utter_company_ask_origin {},Correct,Correct,Wrong,Wrong,Wrong
0,bản chất ftech là cty nước ngoài hả,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_origin,work_unit(ftech),unknown,None,/utter_company_ask_origin {},Correct,Correct,Wrong,Wrong,Wrong
0,cty có phải là cty vốn đầu tư quốc tế hả,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_origin,,unknown,None,/utter_company_ask_origin {},Correct,Correct,Wrong,Wrong,Wrong
0,ftech là doanh nghiệp vốn đầu tư nước ngoài ạ,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_origin,work_unit(ftech),unknown,None,/utter_company_ask_origin {},Correct,Correct,Wrong,Wrong,Wrong
0,cty mình thuộc vốn đầu tu nước ngoài phải không,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_origin,,unknown,None,/utter_company_ask_origin {},Correct,Correct,Wrong,Wrong,Wrong
0,cty có làm out source không,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_type,,unknown,None,/utter_company_ask_type {},Correct,Correct,Wrong,Wrong,Wrong
0,cty tự làm sản phẩm hay nhận out source,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_type,,unknown,None,/utter_company_ask_type {},Correct,Correct,Wrong,Wrong,Wrong
0,ftech làm sản phẩm bán hả,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_type,work_unit(ftech),unknown,None,/utter_company_ask_type {},Correct,Correct,Wrong,Wrong,Wrong
0,ftech là công ty gia công phần mềm hả,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_type,work_unit(ftech),unknown,None,/utter_company_ask_type {},Correct,Correct,Wrong,Wrong,Wrong
0,ftech có phải là một cty trung gian không,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_type,work_unit(ftech),unknown,None,/utter_company_ask_type {},Correct,Correct,Wrong,Wrong,Wrong
0,cty tự làm sản phẩm cho chính mình hả,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_type,,unknown,None,/utter_company_ask_type {},Correct,Correct,Wrong,Wrong,Wrong
0,mình là cty tư nhân đúng không,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_type,,unknown,None,/utter_company_ask_type {},Correct,Correct,Wrong,Wrong,Wrong
0,công ty vừa làm product vừa out source luôn hả,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_type,,unknown,None,/utter_company_ask_type {},Correct,Correct,Wrong,Wrong,Wrong
0,công ty có bao nhiêu nhân viên vậy timi,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_size,position(ba),unknown,None,unknown,Correct,Correct,Wrong,Wrong,Correct
0,tổng số nhân viên hiện có của chi nhánh đà nẵng là bao nhiêu ạ,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_size,"location(đà nẵng), position(ba)",unknown,None,unknown,Correct,Correct,Wrong,Wrong,Correct
0,chi nhánh đà nẵng có bao nhiêu người ạ,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_size,"location(đà nẵng), position(ba)",unknown,None,unknown,Correct,Correct,Wrong,Wrong,Correct
0,đà nẵng có bao nhiêu nhân sự vậy timi,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_size,"location(đà nẵng), position(ba)",unknown,None,unknown,Correct,Correct,Wrong,Wrong,Correct
0,phòng ban ai chi nhánh đn có mấy người đó bot ơi,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_size,"department(ai), location(đn), position(ba)",unknown,None,unknown,Correct,Correct,Wrong,Wrong,Correct
0,chi nhánh hcm có đông ko bot,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_size,location(hcm),unknown,None,unknown,Correct,Correct,Wrong,Wrong,Correct
0,nhân sự ftech có bao nhiêu người,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_size,"position(ba), work_unit(ftech)",unknown,None,unknown,Correct,Correct,Wrong,Wrong,Correct
0,phòng platform có tổng cộng bao nhiêu người timi nhỉ,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_size,"department(phòng platform), position(ba)",unknown,None,unknown,Correct,Correct,Wrong,Wrong,Correct
0,phòng product có đông không nhỉ?,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_size,department(phòng product),unknown,None,unknown,Correct,Correct,Wrong,Wrong,Correct
0,trung tâm ai có mấy người rồi timi,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_size,department(trung tâm ai),unknown,None,unknown,Correct,Correct,Wrong,Wrong,Correct
0,phòng hành chính nhân sự gồm mấy nhân viên đó bot,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/company_ask_size,department(phòng hành chính nhân sự),unknown,None,unknown,Correct,Correct,Wrong,Wrong,Correct
0,công ty có tổ chức lớp training thường xuyên không,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/policy_training_ask_overview,,unknown,None,/utter_training_ask_overview {},Correct,Correct,Wrong,Wrong,Wrong
0,trước khi onboard có cần phải training không,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/policy_training_ask_overview,,unknown,None,/utter_training_ask_overview {},Correct,Correct,Wrong,Wrong,Wrong
0,chính sách đào tạo chuyển sâu của công ty,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/policy_training_ask_overview,,unknown,None,/utter_training_ask_overview {},Correct,Correct,Wrong,Wrong,Wrong
0,1 năm cty có bao nhiêu lần đào tạo,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/policy_training_ask_overview,position(ba),unknown,None,/utter_training_ask_overview {},Correct,Correct,Wrong,Wrong,Wrong
0,công ty có kho tri thức học tập ko,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/policy_training_ask_overview,,unknown,None,/utter_training_ask_overview {},Correct,Correct,Wrong,Wrong,Wrong
0,việc đào tạo có được các chuyển gia dạy không,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/policy_training_ask_overview,product(cá),unknown,None,/utter_training_ask_overview {},Correct,Correct,Wrong,Wrong,Wrong
0,việc đào tạo nhân viên do bên nào làm vậy,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/policy_training_ask_overview,,unknown,None,/utter_training_ask_overview {},Correct,Correct,Wrong,Wrong,Wrong
0,các khóa đào tạo được tổ chức định kỳ như nào,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/policy_training_ask_overview,product(cá),unknown,None,/utter_training_ask_overview {},Correct,Correct,Wrong,Wrong,Wrong
0,nhân viên có được đào tạo nâng cao tay nghề thường xuyên chứ,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/policy_training_ask_overview,,unknown,None,/utter_training_ask_overview {},Correct,Correct,Wrong,Wrong,Wrong
